,static,equal,shrunk,regime,minvar
2014-05-12,0.011538377135042955,0.009773656748197527,0.000613660485032613,0.000613660485032613,0.000580281348327378
2014-05-13,0.004921506745533762,0.004073387162065106,0.003449654783332065,0.003449654783332065,0.0034523296316888398
2014-05-14,-0.006125922156840443,-0.005493358905199075,-0.0035994216392889397,-0.0035994216392889397,-0.0035593905982410105
2014-05-15,-0.010903231481626374,-0.011290406471684422,-0.008058774210975329,-0.008058774210975329,-0.00804900916070526
2014-05-16,-0.0022779803390015865,0.0027165937539546732,0.0036117824668422636,0.0036117824668422636,0.003626865020389878
2014-05-19,0.007395712314867464,0.002974448642510485,0.0006301920180316514,0.0006301920180316514,0.0006296809454784539
2014-05-20,-0.007565326672355375,-0.004757007157987775,-0.002724946270978498,-0.002724946270978498,-0.0027927566462437057
2014-05-21,0.010990540388350931,0.010482318559709363,0.008122026661211463,0.008122026661211463,0.00810331744401973
2014-05-22,0.007153049872200005,0.0020586222176406294,0.0001082931512180038,0.0001082931512180038,0.0001376132141719436
2014-05-23,0.005225374294265454,0.0034945507378019375,0.0015684533912623455,0.0015684533912623455,0.0016321390962951536
2014-05-27,0.01355919708782545,0.007254327766481085,0.004102791817880797,0.004102791817880797,0.004151777548609259
2014-05-28,-0.00276780610717813,-0.0020024624404478236,-0.0005887101465690558,-0.0005887101465690558,-0.0005211930974545757
2014-05-29,0.0038754770001984216,0.0046115527845012605,0.005729033957609016,0.005729033957609016,0.0058038860863056175
2014-05-30,0.002204835826436983,0.00047412338530114116,0.003971444466019098,0.003971444466019098,0.004017054804742891
2014-06-02,0.0019242343587752772,-0.00156016647556484,-0.001620566359586406,-0.001620566359586406,-0.0015745911291398652
2014-06-03,-0.003498798171554718,0.0005695382461981929,0.002141401844086505,0.002141401844086505,0.002255221929322165
2014-06-04,-0.0016813821744672466,0.001140933002091027,0.001048620936721866,0.001048620936721866,0.0010724713309720473
2014-06-05,0.011982387643936505,0.010983031079618578,0.004226850434412042,0.004226850434412042,0.004247876029565062
